Generation,Lifetime Over 900 Cycle,Total Occumation Grade,Occupation Block of 5 Grade,Created Process Grade,Alive Process Grade,Bombing Freq Grade
8367,901,221,24,496,391,12.222222222222221
8368,901,216,24,494,391,12.222222222222221
8369,901,221,13,496,391,12.222222222222221
8370,901,308,37,507,493,16.5
8371,901,308,18,507,493,16.5
8372,901,308,33,507,493,16.5
8373,901,310,21,508,492,16.38888888888889
8374,901,317,9,597,596,15.944444444444445
8375,901,223,3,560,480,12.38888888888889
8376,901,311,37,507,488,16.333333333333332
8377,901,311,36,507,488,16.333333333333332
8378,901,311,35,507,488,16.333333333333332
8379,901,311,38,507,488,16.333333333333332
8380,901,311,37,507,488,16.333333333333332
8381,901,311,22,507,488,16.333333333333332
8382,901,304,13,507,491,16.5
8383,901,311,37,507,488,16.333333333333332
8384,901,302,32,507,493,16.555555555555557
8385,901,251,19,372,309,18.055555555555557
8386,901,300,30,504,491,16.77777777777778
8387,901,300,31,504,491,16.77777777777778
8388,901,300,30,504,491,16.77777777777778
8389,901,300,30,504,491,16.77777777777778
8390,901,0,0,189,187,0.0
8391,901,299,29,505,492,16.72222222222222
8392,901,299,27,516,511,16.666666666666668
8393,901,300,30,504,491,16.77777777777778
8394,901,299,28,516,511,16.666666666666668
8395,901,300,12,510,504,17.166666666666668
8396,901,0,0,491,480,0.0
8397,901,0,0,393,353,0.0
8398,901,308,34,521,513,14.666666666666666
8399,901,0,0,324,252,0.0
8400,901,223,24,377,314,17.666666666666668
8401,901,190,27,506,496,16.333333333333332
8402,901,0,0,504,479,0.0
8403,901,190,27,506,496,16.333333333333332
8404,901,175,34,519,507,16.11111111111111
8405,901,138,22,580,572,14.38888888888889
8406,901,175,34,519,507,16.11111111111111
8407,901,175,35,519,507,16.11111111111111
8408,901,272,27,481,458,15.166666666666666
8409,901,0,0,513,505,0.0
8410,901,148,22,513,503,16.22222222222222
8411,901,0,0,242,235,0.0
8412,901,0,0,371,342,0.0
8413,901,147,29,510,505,16.27777777777778
8414,901,0,0,455,446,0.0
8415,901,143,24,513,505,16.333333333333332
8416,901,143,23,513,505,16.333333333333332
8417,901,244,56,375,359,16.166666666666668
8418,901,163,24,511,504,16.38888888888889
8419,901,164,28,506,503,16.61111111111111
8420,901,179,19,510,504,16.22222222222222
8421,901,180,27,509,505,16.22222222222222
8422,901,110,19,552,493,14.88888888888889
8423,901,179,26,510,504,16.22222222222222
8424,901,0,0,491,427,0.0
8425,901,0,0,400,363,0.0
8426,901,189,29,521,514,16.22222222222222
8427,901,0,0,409,391,0.0
8428,901,189,27,521,514,16.22222222222222
8429,901,0,0,468,469,0.0
8430,901,238,22,488,430,17.38888888888889
8431,901,238,22,488,430,17.38888888888889
8432,901,154,12,566,517,15.0
8433,901,0,0,462,276,0.0
8434,901,260,20,572,513,14.0
8435,901,224,24,548,490,10.333333333333334
8436,901,258,20,572,513,11.722222222222221
8437,901,258,4,572,513,11.722222222222221
8438,901,169,20,424,381,12.222222222222221
8439,4,0,0,0,0,0.0
8440,901,258,19,572,513,11.722222222222221
8441,901,258,21,572,513,11.722222222222221
8442,901,258,21,572,513,11.722222222222221
8443,901,258,18,572,513,11.722222222222221
8444,901,222,21,546,488,10.166666666666666
8445,901,222,22,546,488,10.166666666666666
8446,901,222,20,546,488,10.166666666666666
8447,901,219,17,581,532,12.055555555555555
8448,901,219,18,581,532,12.055555555555555
8449,901,222,21,546,488,10.166666666666666
8450,901,184,24,411,295,8.277777777777779
8451,901,179,23,448,362,11.0
8452,901,219,16,581,532,12.055555555555555
8453,901,299,32,522,510,13.61111111111111
8454,901,156,11,609,562,10.38888888888889
8455,901,0,0,475,449,0.0
8456,901,226,25,498,444,10.38888888888889
8457,901,156,11,609,562,10.38888888888889
8458,901,156,12,587,552,11.333333333333334
8459,901,156,11,609,562,10.38888888888889
8460,901,156,1,609,562,10.38888888888889
8461,901,157,14,513,433,11.777777777777779
8462,901,156,2,587,552,11.333333333333334
8463,901,166,12,460,342,10.944444444444445
8464,901,159,11,516,458,12.722222222222221
8465,901,166,12,460,342,10.944444444444445
8466,901,0,0,460,344,0.0
8467,901,0,0,0,1,0.0
8468,901,180,13,470,339,10.0
8469,901,166,12,459,343,11.0
8470,901,282,22,524,468,13.833333333333334
8471,901,128,3,433,357,8.222222222222221
8472,901,282,18,524,468,13.833333333333334
8473,901,0,0,524,468,0.0
8474,901,175,17,539,484,13.11111111111111
8475,901,177,1,269,245,28.77777777777778
8476,122,0,0,0,0,0.0
8477,901,235,5,524,468,13.833333333333334
8478,901,178,17,544,490,13.277777777777779
8479,901,0,0,294,295,0.0
8480,901,275,21,512,457,15.11111111111111
8481,901,282,23,525,469,13.777777777777779
8482,901,0,0,530,462,0.0
8483,901,0,0,553,436,0.0
8484,901,0,0,570,512,0.0
8485,901,311,24,509,431,14.0
8486,901,291,22,570,512,12.722222222222221
8487,901,0,0,359,318,0.0
8488,901,263,21,491,402,16.666666666666668
8489,901,291,22,570,512,12.722222222222221
8490,901,0,0,404,280,0.0
8491,901,291,7,570,512,12.722222222222221
8492,901,291,14,570,512,12.722222222222221
8493,901,291,22,570,512,12.722222222222221
8494,901,0,0,156,157,0.0
8495,901,291,21,570,512,12.722222222222221
8496,901,0,0,431,355,0.0
8497,901,291,22,570,512,12.722222222222221
8498,901,194,17,432,355,15.38888888888889
8499,901,0,0,376,319,0.0
8500,901,166,12,274,214,20.0
8501,901,0,0,406,367,0.0
8502,901,188,14,436,358,8.777777777777779
8503,901,157,15,382,258,14.88888888888889
8504,901,0,0,418,354,0.0
8505,901,0,0,189,165,0.0
8506,901,201,20,417,355,9.777777777777779
8507,901,201,19,417,355,9.777777777777779
8508,901,201,20,417,355,9.777777777777779
8509,901,201,7,417,355,9.777777777777779
8510,901,0,0,445,348,0.0
8511,901,201,20,417,355,9.777777777777779
8512,901,201,8,417,355,9.777777777777779
8513,901,201,20,417,355,9.777777777777779
8514,901,201,20,417,355,9.777777777777779
8515,901,175,21,313,258,8.722222222222221
8516,901,151,21,363,287,12.0
8517,901,222,20,467,410,11.0
8518,901,222,21,467,410,11.0
8519,901,222,21,467,410,11.0
8520,901,222,21,467,410,11.0
8521,901,99,7,41,42,0.05555555555555555
8522,901,217,25,414,394,11.944444444444445
8523,901,217,25,414,394,11.944444444444445
8524,901,217,25,414,394,11.944444444444445
8525,901,217,25,414,394,11.944444444444445
8526,901,0,0,414,391,0.0
8527,901,0,0,23,4,0.0
8528,901,260,28,555,553,10.333333333333334
8529,901,239,28,444,429,9.61111111111111
8530,901,260,30,484,476,10.88888888888889
8531,901,258,25,557,555,10.333333333333334
8532,901,264,13,562,559,10.277777777777779
8533,901,230,24,434,415,10.5
8534,901,0,0,42,42,0.0
8535,901,165,19,328,305,9.333333333333334
8536,901,256,8,534,529,10.38888888888889
8537,901,258,9,557,554,10.166666666666666
8538,901,258,26,557,554,10.166666666666666
8539,901,258,26,557,554,10.166666666666666
8540,901,258,26,557,554,10.166666666666666
8541,901,0,0,513,444,0.0
8542,901,0,0,599,599,0.0
8543,901,160,14,598,597,9.0
8544,901,160,13,598,597,9.0
8545,901,153,20,463,459,10.277777777777779
8546,901,153,20,463,459,10.277777777777779
8547,901,153,19,463,459,10.277777777777779
8548,901,193,21,385,343,10.0
8549,901,166,22,397,380,8.166666666666666
8550,901,166,23,397,376,8.0
8551,901,0,0,330,272,0.0
8552,901,166,24,397,376,8.0
8553,901,201,32,388,333,9.222222222222221
8554,901,201,31,388,333,9.222222222222221
8555,901,174,31,337,301,6.166666666666667
8556,901,201,32,388,333,9.222222222222221
8557,901,202,36,377,329,7.722222222222222
8558,901,179,29,336,299,6.333333333333333
8559,901,202,34,377,329,7.722222222222222
8560,901,202,36,377,329,7.722222222222222
8561,901,100,8,448,449,0.4444444444444444
8562,901,124,20,269,219,6.944444444444445
8563,901,0,0,273,249,0.0
8564,901,0,0,189,134,0.0
8565,901,171,35,296,263,9.88888888888889
8566,901,0,0,331,296,0.0
8567,901,166,32,331,300,11.11111111111111
8568,901,166,31,331,300,11.11111111111111
8569,901,166,22,331,300,11.11111111111111
8570,901,166,32,331,300,11.11111111111111
8571,901,166,31,331,300,11.11111111111111
8572,901,166,22,331,300,11.11111111111111
8573,901,0,0,43,42,0.0
8574,901,101,10,390,389,8.88888888888889
8575,901,101,10,390,389,8.88888888888889
8576,901,0,0,464,464,0.0
8577,901,140,11,464,464,5.833333333333333
8578,901,0,0,303,15,0.0
8579,901,163,12,380,369,9.444444444444445
8580,901,163,12,380,369,9.444444444444445
8581,901,112,11,350,279,8.88888888888889
8582,901,102,9,442,383,7.055555555555555
8583,901,102,9,442,383,7.055555555555555
8584,901,0,0,442,383,0.0
8585,901,101,9,442,383,7.055555555555555
8586,901,101,3,442,383,7.055555555555555
8587,901,111,11,388,372,8.61111111111111
8588,901,107,11,389,371,7.0
8589,901,107,11,389,371,7.0
8590,901,107,11,389,371,7.0
8591,901,0,0,387,369,0.0
8592,901,133,13,276,275,10.11111111111111
8593,901,0,0,309,306,0.0
8594,901,0,0,394,259,0.0
8595,901,106,4,389,371,7.0
8596,901,0,0,357,343,0.0
8597,901,103,11,358,343,6.388888888888889
8598,901,101,3,357,343,7.555555555555555
8599,901,101,10,357,343,7.555555555555555
8600,901,103,11,358,343,6.388888888888889
8601,901,103,4,358,343,6.388888888888889
8602,901,103,10,358,343,6.388888888888889
8603,901,102,10,358,343,6.388888888888889
8604,901,103,11,358,343,6.388888888888889
8605,901,0,0,246,210,0.0
8606,901,113,21,382,357,11.666666666666666
8607,901,102,9,393,161,7.055555555555555
8608,901,113,20,382,357,11.666666666666666
8609,901,113,20,382,357,11.666666666666666
8610,901,104,11,382,357,12.61111111111111
8611,4,0,0,0,0,0.0
8612,901,105,6,393,376,11.555555555555555
8613,901,104,12,382,357,12.61111111111111
8614,901,104,11,382,357,12.61111111111111
8615,901,104,12,382,357,12.61111111111111
8616,901,104,12,382,357,12.61111111111111
8617,901,104,11,382,357,12.61111111111111
8618,901,213,18,234,216,12.38888888888889
8619,901,213,18,234,216,12.38888888888889
8620,901,104,12,382,357,12.61111111111111
8621,901,104,11,382,357,12.61111111111111
8622,6,0,0,0,0,0.0
8623,901,104,12,382,357,12.61111111111111
8624,901,104,11,382,357,12.61111111111111
8625,901,0,0,72,55,0.0
8626,901,103,11,322,323,14.61111111111111
8627,901,159,13,270,228,18.0
8628,901,103,11,322,323,14.61111111111111
8629,901,103,11,322,323,14.61111111111111
8630,901,108,11,325,326,11.333333333333334
8631,901,168,16,368,329,12.61111111111111
8632,901,196,18,303,289,13.055555555555555
8633,901,0,0,299,289,0.0
8634,901,168,17,369,330,11.777777777777779
8635,901,104,11,250,165,18.444444444444443
8636,901,105,12,314,315,15.0
8637,901,105,13,314,315,15.0
8638,901,0,0,317,318,0.0
8639,901,103,12,316,317,14.555555555555555
8640,901,103,11,316,317,14.555555555555555
8641,901,0,0,316,317,0.0
8642,901,102,10,161,162,7.833333333333333
8643,901,102,4,163,158,7.833333333333333
8644,901,103,10,164,155,7.944444444444445
8645,901,121,24,276,158,6.611111111111111
8646,901,127,30,270,141,7.055555555555555
8647,901,136,22,164,95,12.277777777777779
8648,901,121,25,276,158,6.611111111111111
8649,901,112,17,117,54,5.111111111111111
8650,901,99,8,41,42,0.0
8651,901,109,16,253,89,8.722222222222221
8652,901,109,10,253,89,8.722222222222221
8653,901,109,10,253,89,8.722222222222221
8654,901,118,22,356,162,4.277777777777778
8655,901,122,12,290,162,6.944444444444445
8656,901,114,21,342,131,4.333333333333333
8657,901,122,17,290,162,6.944444444444445
8658,901,112,18,336,128,3.111111111111111
8659,901,116,20,235,85,9.555555555555555
8660,901,133,21,237,82,8.944444444444445
8661,901,133,20,237,82,8.944444444444445
8662,901,132,22,242,103,9.444444444444445
8663,901,0,0,226,92,0.0
8664,901,133,22,222,89,10.555555555555555
8665,901,128,19,223,87,9.88888888888889
8666,901,0,0,228,103,0.0
8667,901,0,0,21,4,0.0
8668,901,110,18,226,104,8.666666666666666
8669,901,110,17,226,104,8.666666666666666
8670,901,0,0,0,1,0.0
8671,901,135,17,218,107,7.888888888888889
8672,901,110,17,226,104,8.666666666666666
8673,140,0,0,8,0,0.0
8674,901,135,9,218,107,7.888888888888889
8675,901,114,21,234,106,8.277777777777779
8676,901,114,21,234,106,8.277777777777779
8677,901,114,21,234,106,8.277777777777779
8678,901,120,18,220,108,7.722222222222222
8679,901,120,18,220,108,7.722222222222222
8680,901,135,9,218,107,7.888888888888889
8681,901,135,16,218,107,7.888888888888889
8682,901,120,17,220,108,7.722222222222222
8683,901,0,0,306,63,0.0
8684,901,101,9,393,103,0.3333333333333333
8685,901,101,3,393,103,0.3333333333333333
8686,901,101,9,393,103,0.3333333333333333
8687,95,0,0,0,0,0.0
8688,901,103,11,393,103,0.6111111111111112
8689,901,101,3,393,103,0.3333333333333333
8690,901,0,0,398,69,0.0
8691,901,0,0,375,73,0.0
8692,901,0,0,377,72,0.0
8693,901,0,0,410,206,0.0
8694,901,168,12,417,239,8.722222222222221
8695,901,228,11,327,107,6.055555555555555
8696,901,237,10,271,63,5.277777777777778
8697,901,0,0,143,4,0.0
8698,901,221,18,320,106,6.611111111111111
8699,901,258,18,340,69,15.333333333333334
8700,901,0,0,344,69,0.0
8701,901,258,11,340,69,15.333333333333334
8702,901,265,19,344,69,15.333333333333334
8703,901,0,0,197,9,0.0
8704,901,164,11,369,43,9.944444444444445
8705,901,164,11,369,43,9.944444444444445
8706,901,0,0,8,2,0.0
8707,901,166,13,197,9,18.27777777777778
8708,901,177,17,197,9,18.27777777777778
8709,901,170,12,190,10,18.833333333333332
8710,901,181,1,216,3,11.944444444444445
8711,901,99,7,55,55,2.5555555555555554
8712,901,163,12,332,103,16.555555555555557
8713,816,0,0,0,0,0.0
8714,901,99,8,118,116,5.222222222222222
8715,901,99,1,118,116,5.222222222222222
8716,901,99,7,118,116,5.222222222222222
8717,901,0,0,55,54,0.0
8718,901,169,14,260,145,11.11111111111111
8719,901,98,8,111,32,4.944444444444445
8720,901,98,8,111,32,4.944444444444445
8721,901,98,8,111,32,4.944444444444445
8722,901,0,0,228,7,0.0
8723,901,98,7,111,32,4.944444444444445
8724,901,227,16,228,7,12.5
8725,901,97,7,115,35,4.333333333333333
8726,901,97,8,115,35,4.333333333333333
8727,901,97,8,115,35,4.333333333333333
8728,901,97,7,115,35,4.333333333333333
8729,901,97,1,115,35,4.333333333333333
8730,4,0,0,0,0,0.0
8731,901,311,31,84,9,7.111111111111111
8732,901,0,0,231,8,0.0
8733,901,152,30,152,81,16.27777777777778
8734,901,217,16,239,18,11.88888888888889
8735,901,0,0,190,14,0.0
8736,901,217,16,239,18,11.88888888888889
8737,901,217,15,239,18,11.88888888888889
8738,901,223,18,233,11,12.0
8739,901,105,12,425,422,1.3888888888888888
8740,901,0,0,225,11,0.0
8741,901,385,27,306,21,0.3333333333333333
8742,901,214,16,225,11,11.555555555555555
8743,901,386,30,303,20,0.3888888888888889
8744,901,385,27,306,21,0.3333333333333333
8745,901,0,0,293,18,0.0
8746,901,0,0,291,18,0.0
8747,901,0,0,265,60,0.0
8748,901,0,0,60,60,0.0
8749,901,376,3,291,18,0.16666666666666666
8750,901,376,28,291,18,0.16666666666666666
8751,901,376,27,291,18,0.16666666666666666
8752,901,187,23,144,71,9.38888888888889
8753,901,391,1,301,9,0.05555555555555555
8754,901,0,0,96,75,0.0
8755,901,154,20,110,76,8.5
8756,901,171,23,152,63,17.833333333333332
8757,901,171,22,152,63,17.833333333333332
8758,901,0,0,2,1,0.0
8759,901,146,17,207,80,15.166666666666666
8760,901,0,0,180,24,0.0
8761,901,119,14,187,48,12.61111111111111
8762,901,141,22,184,67,16.27777777777778
8763,901,119,14,187,48,12.61111111111111
8764,901,0,0,121,48,0.0
8765,901,0,0,4,1,0.0
8766,901,134,29,121,48,9.11111111111111
8767,901,0,0,140,49,0.0
8768,901,165,31,120,36,8.444444444444445
8769,901,0,0,0,1,0.0
8770,901,137,27,129,78,10.222222222222221
8771,901,134,26,115,49,5.722222222222222
8772,901,144,22,133,31,9.055555555555555
8773,901,134,25,115,49,5.722222222222222
8774,901,132,29,211,87,9.666666666666666
8775,901,119,23,107,49,5.555555555555555
8776,901,119,16,107,49,5.555555555555555
8777,901,126,23,144,63,6.666666666666667
8778,901,126,23,144,63,6.666666666666667
8779,901,126,31,144,63,6.666666666666667
8780,901,126,28,144,63,6.666666666666667
8781,901,126,31,144,63,6.666666666666667
8782,901,126,32,144,63,6.666666666666667
8783,901,142,34,128,69,6.666666666666667
8784,901,0,0,0,1,0.0
8785,901,202,23,151,45,21.333333333333332
8786,901,202,25,151,45,21.333333333333332
8787,901,202,25,151,45,21.333333333333332
8788,901,0,0,121,42,0.0
8789,901,202,26,151,45,21.333333333333332
8790,901,222,30,193,103,13.222222222222221
8791,901,155,19,208,201,22.833333333333332
8792,901,144,17,197,130,19.5
8793,901,170,20,153,33,15.277777777777779
8794,901,207,21,259,206,16.166666666666668
8795,8,101,11,1,0,0.0
8796,901,146,20,185,159,17.055555555555557
8797,901,207,18,259,206,16.166666666666668
8798,901,207,20,259,206,16.166666666666668
8799,901,0,0,55,31,0.0
8800,901,120,18,139,126,4.055555555555555
8801,901,97,6,29,30,0.05555555555555555
8802,901,120,15,139,126,4.055555555555555
8803,901,0,0,149,50,0.0
8804,901,120,16,139,126,4.055555555555555
8805,901,120,16,139,126,4.055555555555555
8806,901,120,15,139,126,4.055555555555555
8807,901,120,18,139,126,4.055555555555555
8808,901,120,16,139,126,4.055555555555555
8809,901,0,0,310,90,0.0
8810,83,0,0,17,0,0.0
8811,901,117,12,134,126,4.888888888888889
8812,901,0,0,109,100,0.0
8813,901,0,0,310,90,0.0
8814,901,121,16,138,129,5.055555555555555
8815,901,121,16,138,129,5.055555555555555
8816,901,374,27,310,90,3.2777777777777777
8817,901,374,27,310,90,3.2777777777777777
8818,901,0,0,302,20,0.0
8819,901,0,0,29,30,0.0
8820,901,709,48,29,30,0.05555555555555555
8821,901,387,26,304,20,0.7222222222222222
8822,901,387,5,304,20,0.7222222222222222
8823,901,374,27,310,90,3.2777777777777777
8824,901,374,28,310,90,3.2777777777777777
8825,901,356,27,266,24,0.7222222222222222
8826,901,374,26,310,90,3.2777777777777777
8827,901,0,0,302,21,0.0
8828,901,394,29,304,21,0.7222222222222222
8829,901,374,27,310,90,3.2777777777777777
8830,901,385,28,299,27,1.0
8831,901,373,28,310,90,3.2777777777777777
8832,901,373,27,310,90,3.2777777777777777
8833,901,0,0,297,21,0.0
8834,901,373,28,310,90,3.2777777777777777
8835,901,353,25,310,76,2.6666666666666665
8836,901,0,0,310,90,0.0
8837,901,344,25,310,90,3.2777777777777777
8838,901,0,0,281,21,0.0
8839,901,384,27,304,20,0.7222222222222222
8840,901,0,0,278,21,0.0
8841,901,374,10,280,20,2.4444444444444446
8842,901,0,0,258,24,0.0
8843,901,0,0,266,24,0.0
8844,901,354,26,266,24,0.8888888888888888
8845,901,385,27,303,20,0.7222222222222222
8846,901,0,0,266,24,0.0
8847,901,183,15,348,116,0.8888888888888888
8848,901,389,29,303,20,0.6666666666666666
8849,901,354,3,268,24,0.6666666666666666
8850,901,0,0,370,160,0.0
8851,901,0,0,305,20,0.0
8852,901,391,28,305,20,0.5
8853,901,0,0,304,20,0.0
8854,901,388,26,304,20,0.7222222222222222
8855,901,388,1,304,20,0.7222222222222222
8856,901,388,1,304,20,0.7222222222222222
8857,901,123,15,198,167,1.6666666666666667
8858,901,388,27,304,20,0.7222222222222222
8859,901,388,1,304,20,0.7222222222222222
8860,901,388,26,304,20,0.7222222222222222
8861,901,388,27,304,20,0.7222222222222222
8862,901,388,27,304,20,0.7222222222222222
8863,901,388,1,304,20,0.7222222222222222
8864,901,388,21,304,20,0.7222222222222222
8865,901,377,26,308,38,1.2777777777777777
8866,901,307,21,232,32,1.1111111111111112
8867,901,311,23,231,27,0.9444444444444444
8868,901,0,0,304,23,0.0
8869,901,394,27,304,20,0.7222222222222222
8870,901,368,26,319,70,1.7222222222222223
8871,901,154,23,183,68,9.555555555555555
8872,901,0,0,305,26,0.0
8873,8,0,0,1,0,0.0
8874,901,0,0,208,105,0.0
8875,901,189,36,212,77,8.38888888888889
8876,901,189,39,212,77,8.38888888888889
8877,901,259,15,179,25,1.1666666666666667
8878,901,189,29,212,77,8.38888888888889
8879,901,0,0,170,11,0.0
8880,901,0,0,303,20,0.0
8881,901,261,17,170,11,0.6666666666666666
8882,901,390,26,305,20,0.4444444444444444
8883,901,388,2,303,20,0.5555555555555556
8884,901,388,28,303,20,0.5555555555555556
8885,901,106,11,108,103,9.61111111111111
8886,901,102,9,183,105,8.777777777777779
8887,901,101,8,1,1,0.05555555555555555
8888,901,414,29,170,96,18.27777777777778
8889,901,101,7,1,1,0.05555555555555555
8890,901,101,7,1,1,0.05555555555555555
8891,901,101,1,1,1,0.05555555555555555
